index,word,idf
1040,liquid,5.200954297280359
1041,list,3.6785277618358885
1042,little,3.4663532418922527
1043,live,3.924660831374797
1044,living,4.466985122200159
1045,local,3.642809679233809
1046,located,5.046803617453101
1047,location,4.7414219679019185
1048,log,5.200954297280359
1049,london,3.2914117923959205
1050,long,3.013032112606453
1051,longer,3.924660831374797
1052,look,3.1111499685649764
1053,looked,4.7414219679019185
1054,looking,3.511473677172722
1055,lord,4.130512885578946
1056,los,4.852647603012143
1057,loss,3.948191328784991
1058,lost,3.642809679233809
1059,lot,3.3683728335320486
1060,love,4.594818493710044
1061,low,3.511473677172722
1062,lower,3.6785277618358885
1063,lse,6.58724865840025
1064,ludendorff,5.894101477840304
1065,lunar,4.913272224828578
1066,machine,3.924660831374797
1067,macintosh,5.894101477840304
1068,made,2.492904096178149
1069,madrid,4.7414219679019185
1070,magazine,4.55036673113921
1071,magnesium,6.58724865840025
1072,mail,5.1209115896068225
1073,main,3.4962062050419336
1074,maintain,4.795489189172194
1075,maintained,4.7414219679019185
1076,major,3.3038343123944776
1077,majority,4.427764409046877
1078,make,2.3152229189406963
1079,maker,4.690128673514368
1080,making,3.3038343123944776
1081,malaria,6.076423034634259
1082,man,3.5915163848462583
1083,managed,4.690128673514368
1084,management,4.318565117081885
1085,manager,4.189353385601879
1086,manchester,4.977810745966149
1087,manufacturer,4.795489189172194
1088,manufacturing,4.852647603012143
1089,many,2.444113932008717
1090,map,4.977810745966149
1091,mar,4.795489189172194
1092,marathon,4.913272224828578
1093,march,3.3954015059199683
1094,mariner,6.299566585948469
1095,mark,3.6785277618358885
1096,market,3.2914117923959205
1097,marketing,4.427764409046877
1098,martin,4.641338509344936
1099,mary,4.913272224828578
1100,maryland,5.1209115896068225
1101,mass,4.466985122200159
1102,massive,4.466985122200159
1103,match,4.641338509344936
1104,material,3.8357133453583008
1105,matter,4.074943034424135
1106,may,2.4873639158025336
1107,maybe,4.594818493710044
1108,mcilroy,5.739950798013046
1109,md,4.852647603012143
1110,mean,3.1425661647983554
1111,meant,4.690128673514368
1112,meanwhile,4.0222993009387125
1113,measure,4.102342008612249
1114,meat,5.046803617453101
1115,medal,4.284663565406204
1116,medical,3.574987082895048
1117,medicine,3.9722888803640513
1118,medium,3.3291521203787675
1119,meet,3.948191328784991
1120,meeting,3.6785277618358885
1121,member,3.4663532418922527
1122,memory,4.5078071167204135
1123,men,3.409194828052304
1124,mercury,5.6064194053885235
1125,message,4.074943034424135
1126,met,4.318565117081885
1127,method,4.3900240810640305
1128,michael,3.4962062050419336
1129,microsoft,4.7414219679019185
1130,middle,4.318565117081885
1131,might,3.3420555252146755
1132,mike,4.852647603012143
1133,mile,4.2518737425832125
1134,military,3.5269778637086873
1135,milk,4.795489189172194
1136,million,3.1008934683977873
1137,mind,4.159500422452197
1138,mine,4.690128673514368
1139,minister,3.4663532418922527
1140,minute,3.279141699804106
1141,missed,4.466985122200159
1142,missing,4.427764409046877
1143,mission,4.427764409046877
1144,mix,4.594818493710044
1145,mixture,4.5078071167204135
1146,mobile,4.2518737425832125
1147,mode,5.200954297280359
1148,model,3.996981492954423
1149,modern,4.159500422452197
1150,moment,4.353656436893155
1151,monday,3.996981492954423
1152,money,3.511473677172722
1153,monitor,4.641338509344936
1154,month,2.50971121449453
1155,moon,5.046803617453101
1156,mostly,4.690128673514368
1157,mother,5.1209115896068225
1158,motor,5.287965674269989
1159,mouse,5.739950798013046
1160,move,3.5427262206768266
1161,moved,4.284663565406204
1162,movement,4.220125044268633
1163,movie,4.284663565406204
1164,mp,4.466985122200159
1165,mr,2.7513870139376673
1166,much,2.5618969676651004
1167,multiple,4.977810745966149
1168,mummy,6.58724865840025
1169,murder,5.739950798013046
1170,museum,5.046803617453101
1171,music,4.159500422452197
1172,musical,5.1209115896068225
1173,muslim,5.1209115896068225
1174,must,3.3291521203787675
1175,name,3.642809679233809
1176,named,4.2518737425832125
1177,nasa,4.353656436893155
1178,nation,3.7155690335162372
1179,national,3.243209690578043
1180,natural,4.284663565406204
1181,nature,4.284663565406204
1182,naval,4.7414219679019185
1183,navy,5.1209115896068225
1184,near,3.8146599361604685
1185,nearly,3.8146599361604685
1186,necessary,4.690128673514368
1187,need,2.7880211471174476
1188,needed,3.8146599361604685
1189,negative,5.046803617453101
1190,net,3.8791984572980396
1191,network,3.66050925633321
1192,never,3.279141699804106
1193,new,2.0229004669324135
1194,news,3.164072370019319
1195,newsletter,5.287965674269989
1196,newspaper,4.3900240810640305
1197,next,2.64890834465473
1198,night,4.159500422452197
1199,nih,5.383275854074314
1200,nile,5.48863636973214
1201,nine,4.55036673113921
1202,nomination,4.795489189172194
1203,normal,4.5078071167204135
1204,north,3.5915163848462583
1205,northern,4.130512885578946
1206,norway,5.739950798013046
1207,note,3.901671313150098
1208,nothing,3.8146599361604685
1209,november,3.7540353143440335
1210,number,2.7091272046477846
1211,object,4.7414219679019185
1212,objective,5.287965674269989
1213,observation,5.1209115896068225
1214,observatory,5.739950798013046
1215,observer,5.6064194053885235
1216,occurred,4.852647603012143
1217,october,3.857219550579264
1218,offence,4.7414219679019185
1219,offensive,4.690128673514368
1220,offer,3.5427262206768266
1221,offered,4.2518737425832125
1222,office,3.3038343123944776
1223,officer,4.2518737425832125
1224,official,3.5269778637086873
1225,often,3.642809679233809
1226,oil,3.8357133453583008
1227,old,3.6968769005040847
1228,olympic,3.8146599361604685
1229,olympics,4.2518737425832125
1230,one,1.833658467293885
1231,onion,4.55036673113921
1232,online,4.102342008612249
1233,onto,4.594818493710044
1234,open,3.5269778637086873
1235,opening,4.5078071167204135
1236,operating,4.427764409046877
1237,operation,3.948191328784991
1238,operator,4.7414219679019185
1239,opinion,4.074943034424135
1240,opportunity,3.9722888803640513
1241,opposition,4.5078071167204135
1242,option,4.427764409046877
1243,oral,6.076423034634259
1244,orbit,4.466985122200159
1245,orbital,5.287965674269989
1246,orbiter,5.383275854074314
1247,order,3.3954015059199683
1248,ordered,4.641338509344936
1249,organisation,4.55036673113921
1250,organization,4.427764409046877
1251,original,4.0222993009387125
1252,originally,4.795489189172194
1253,oscar,4.977810745966149
1254,others,3.6968769005040847
1255,otherwise,4.5078071167204135
1256,outbreak,4.913272224828578
1257,output,4.427764409046877
1258,outside,4.284663565406204
1259,oven,4.55036673113921
1260,overall,4.284663565406204
1261,pace,4.795489189172194
1262,pacific,5.1209115896068225
1263,package,4.7414219679019185
1264,page,4.2518737425832125
1265,paid,4.318565117081885
1266,pair,4.427764409046877
1267,pan,4.641338509344936
1268,panel,4.7414219679019185
1269,paper,4.130512885578946
1270,parent,5.1209115896068225
1271,paris,4.852647603012143
1272,park,4.594818493710044
1273,parliament,4.641338509344936
1274,part,2.6819146411229005
1275,particular,3.9722888803640513
1276,particularly,3.7155690335162372
1277,party,3.5587265620232675
1278,passed,4.3900240810640305
1279,past,3.8146599361604685
1280,pat,4.913272224828578
1281,patch,5.287965674269989
1282,patient,4.220125044268633
1283,paul,4.130512885578946
1284,paula,5.1209115896068225
1285,pay,3.996981492954423
1286,pc,4.353656436893155
1287,peace,4.427764409046877
1288,peel,5.48863636973214
1289,peer,5.1209115896068225
1290,pension,5.1209115896068225
1291,people,2.205222023726368
1292,pepper,4.427764409046877
1293,per,3.7738379416402132
1294,percent,4.284663565406204
1295,performance,3.7346172284869317
1296,perhaps,4.159500422452197
1297,period,3.574987082895048
1298,person,3.901671313150098
1299,personal,3.7738379416402132
1300,peter,4.690128673514368
1301,pharaoh,5.383275854074314
1302,phil,4.852647603012143
1303,phone,3.7738379416402132
1304,photo,4.594818493710044
1305,photoshop,5.046803617453101
1306,phthalates,6.076423034634259
1307,physical,4.913272224828578
1308,physician,4.690128673514368
1309,pick,4.594818493710044
1310,picture,4.353656436893155
1311,piece,4.466985122200159
1312,pioneer,5.383275854074314
1313,place,2.8736765916959417
1314,placebo,5.287965674269989
1315,plan,3.0511319588387233
1316,plane,4.977810745966149
1317,planet,4.641338509344936
1318,planetary,5.1209115896068225
1319,planned,4.5078071167204135
1320,plant,5.1209115896068225
1321,platform,4.690128673514368
1322,play,3.948191328784991
1323,played,4.130512885578946
1324,player,4.55036673113921
1325,please,3.901671313150098
1326,plus,4.5078071167204135
1327,pm,5.200954297280359
1328,point,3.022421852956292
1329,poland,4.913272224828578
1330,police,4.5078071167204135
1331,policy,3.7346172284869317
1332,polish,5.894101477840304
1333,political,3.60832350316264
1334,politician,4.977810745966149
1335,politics,4.7414219679019185
1336,poll,4.690128673514368
1337,polygon,5.48863636973214
1338,poor,4.2518737425832125
1339,popular,4.074943034424135
1340,population,4.102342008612249
1341,portion,4.852647603012143
1342,position,3.9722888803640513
1343,positive,4.159500422452197
1344,possibility,4.7414219679019185
1345,possible,3.355127606782028
1346,post,3.9722888803640513
1347,posted,5.1209115896068225
1348,poster,5.1209115896068225
1349,posting,4.594818493710044
1350,postscript,6.076423034634259
1351,potato,5.383275854074314
1352,potential,3.901671313150098
1353,pound,4.189353385601879
1354,powder,5.1209115896068225
1355,power,3.1319840554678184
1356,powerful,4.466985122200159
1357,practice,4.318565117081885
1358,predicted,4.594818493710044
1359,prehistory,6.58724865840025
1360,prepared,4.641338509344936
1361,presence,4.795489189172194
1362,present,4.130512885578946
1363,presentation,5.200954297280359
1364,presented,4.427764409046877
1365,president,3.7346172284869317
1366,press,3.9722888803640513
1367,pressure,3.7155690335162372
1368,pretty,4.641338509344936
1369,prevent,4.5078071167204135
1370,prevention,5.1209115896068225
1371,previous,3.7155690335162372
1372,previously,4.3900240810640305
1373,price,3.6968769005040847
1374,primary,4.594818493710044
1375,prime,4.284663565406204
1376,principle,4.7414219679019185
1377,prison,5.1209115896068225
1378,private,4.427764409046877
1379,prize,4.795489189172194
1380,probably,3.7346172284869317
1381,probe,5.200954297280359
1382,problem,2.881839902335103
1383,process,3.511473677172722
1384,processed,5.1209115896068225
1385,processing,4.852647603012143
1386,produce,4.55036673113921
1387,produced,4.2518737425832125
1388,producer,4.466985122200159
1389,product,3.642809679233809
1390,production,3.857219550579264
1391,professional,4.2518737425832125
1392,professor,4.594818493710044
1393,profit,4.427764409046877
1394,program,3.3817958538641895
1395,programme,3.948191328784991
1396,progress,4.594818493710044
1397,project,3.5427262206768266
1398,promise,4.641338509344936
1399,promised,4.7414219679019185
1400,proper,4.977810745966149
1401,property,4.690128673514368
1402,proposal,4.427764409046877
1403,proposed,4.5078071167204135
1404,propulsion,5.287965674269989
1405,protect,4.795489189172194
1406,protection,4.594818493710044
1407,protein,4.977810745966149
1408,protest,4.977810745966149
1409,prove,4.641338509344936
1410,proved,4.318565117081885
1411,provide,3.7346172284869317
1412,provided,4.3900240810640305
1413,provider,5.383275854074314
1414,provides,4.795489189172194
1415,providing,4.7414219679019185
1416,public,3.013032112606453
1417,publication,4.7414219679019185
1418,published,3.901671313150098
1419,purpose,4.0222993009387125
1420,push,4.5078071167204135
1421,put,3.208524132590153
1422,pyramid,5.48863636973214
1423,quack,5.894101477840304
1424,quality,4.427764409046877
1425,quarter,4.2518737425832125
1426,question,3.511473677172722
1427,questioned,4.852647603012143
1428,quickly,4.284663565406204
1429,quite,3.924660831374797
1430,race,3.7738379416402132
1431,radcliffe,5.046803617453101
1432,radio,3.9722888803640513
1433,raise,4.353656436893155
1434,raised,4.795489189172194
1435,ran,4.7414219679019185
1436,range,4.284663565406204
1437,rapid,4.913272224828578
1438,rate,3.481168327677393
1439,rather,3.3164130946013377
1440,ray,5.6064194053885235
1441,reach,4.130512885578946
1442,reached,4.0222993009387125
1443,reaction,4.7414219679019185
1444,read,4.048274787341974
1445,reading,4.466985122200159
1446,ready,4.3900240810640305
1447,real,3.642809679233809
1448,reality,5.046803617453101
1449,really,3.4231810700270437
1450,reason,3.6254179365219397
1451,recall,5.046803617453101
1452,receive,4.5078071167204135
1453,received,3.7940406489577327
1454,recent,3.4231810700270437
1455,recently,3.5915163848462583
1456,record,3.3683728335320486
1457,recorded,4.977810745966149
1458,recovery,4.7414219679019185
1459,red,4.220125044268633
1460,reduce,4.074943034424135
1461,reduced,4.55036673113921
1462,reducing,4.690128673514368
1463,reference,4.466985122200159
1464,reform,4.284663565406204
1465,refused,4.795489189172194
1466,region,4.074943034424135
1467,regular,4.55036673113921
1468,related,4.55036673113921
1469,relationship,4.795489189172194
1470,relay,4.852647603012143
1471,release,4.0222993009387125
1472,released,3.924660831374797
1473,religion,5.383275854074314
1474,remain,4.2518737425832125
1475,remained,4.2518737425832125
1476,remaining,3.996981492954423
1477,remains,4.048274787341974
1478,remember,4.690128673514368
1479,remove,4.220125044268633
1480,replace,4.7414219679019185
1481,replaced,4.690128673514368
1482,reply,4.5078071167204135
1483,report,3.208524132590153
1484,reported,3.948191328784991
1485,republic,5.046803617453101
1486,require,4.7414219679019185
1487,required,4.55036673113921
1488,requires,4.977810745966149
1489,research,3.481168327677393
1490,researcher,4.189353385601879
1491,reserve,4.2518737425832125
1492,resistance,4.913272224828578
1493,resolution,4.913272224828578
1494,resource,3.8357133453583008
1495,response,3.8357133453583008
1496,responsibility,4.641338509344936
1497,responsible,4.220125044268633
1498,rest,4.074943034424135
1499,result,3.0707404302271
1500,resulting,4.852647603012143
1501,retreat,5.046803617453101
1502,return,3.511473677172722
1503,returned,4.594818493710044
1504,revealed,4.55036673113921
1505,revenue,4.852647603012143
1506,review,4.220125044268633
1507,revolution,5.046803617453101
1508,rich,4.466985122200159
1509,richard,4.220125044268633
1510,right,3.013032112606453
1511,ring,5.200954297280359
1512,rise,3.642809679233809
1513,rising,4.795489189172194
1514,risk,3.6785277618358885
1515,rival,4.318565117081885
1516,river,4.690128673514368
1517,road,4.427764409046877
1518,robert,3.857219550579264
1519,rock,5.287965674269989
1520,rocket,4.977810745966149
1521,role,3.4663532418922527
1522,roll,4.977810745966149
1523,roman,4.977810745966149
1524,rome,5.383275854074314
1525,ron,4.913272224828578
1526,room,4.318565117081885
1527,rose,4.0222993009387125
1528,round,4.7414219679019185
1529,route,4.641338509344936
1530,royal,4.690128673514368
1531,rule,3.5587265620232675
1532,ruled,4.641338509344936
1533,ruler,5.894101477840304
1534,ruling,4.594818493710044
1535,run,3.255044148225046
1536,runner,4.795489189172194
1537,running,3.7940406489577327
1538,russia,4.3900240810640305
1539,russian,4.074943034424135
1540,safe,4.977810745966149
1541,safety,4.690128673514368
1542,said,1.7616051496538272
1543,sale,3.5269778637086873
1544,salt,4.466985122200159
1545,sample,4.795489189172194
1546,san,4.3900240810640305
1547,satellite,4.795489189172194
1548,saturday,4.159500422452197
1549,saturn,5.383275854074314
1550,sauce,4.977810745966149
1551,save,4.466985122200159
1552,saving,4.913272224828578
1553,saw,3.6785277618358885
1554,say,2.492904096178149
1555,saying,3.7940406489577327
1556,scale,4.55036673113921
1557,scene,4.913272224828578
1558,schedule,4.5078071167204135
1559,scheme,4.466985122200159
1560,scholar,5.6064194053885235
1561,school,3.60832350316264
1562,science,3.857219550579264
1563,scientific,4.641338509344936
1564,scientist,4.594818493710044
1565,scotland,4.641338509344936
1566,scott,4.7414219679019185
1567,scottish,5.287965674269989
1568,screen,4.159500422452197
1569,sea,4.427764409046877
1570,search,4.55036673113921
1571,season,4.284663565406204
1572,seat,5.200954297280359
1573,second,2.881839902335103
1574,secret,4.795489189172194
1575,secretary,4.130512885578946
1576,section,4.641338509344936
1577,sector,4.284663565406204
1578,secure,4.690128673514368
1579,security,3.7738379416402132
1580,see,2.6954283602896227
1581,seek,4.5078071167204135
1582,seem,4.3900240810640305
1583,seemed,4.690128673514368
1584,seems,4.284663565406204
1585,seen,3.481168327677393
1586,select,4.913272224828578
1587,selection,5.1209115896068225
1588,sell,4.852647603012143
1589,send,4.159500422452197
1590,senior,4.353656436893155
1591,sense,4.55036673113921
1592,sensitive,5.1209115896068225
1593,sent,3.7940406489577327
1594,sentence,5.383275854074314
1595,separate,4.284663565406204
1596,september,3.6968769005040847
1597,sequence,5.200954297280359
1598,serbia,5.6064194053885235
1599,series,3.3683728335320486
1600,serious,3.996981492954423
1601,serve,4.594818493710044
1602,served,4.55036673113921
1603,server,5.200954297280359
1604,service,2.976330745756025
1605,serving,4.5078071167204135
1606,session,4.852647603012143
1607,set,2.6954283602896227
1608,setting,4.353656436893155
1609,seven,4.318565117081885
1610,several,3.3164130946013377
1611,sgi,6.299566585948469
1612,shadow,4.5078071167204135
1613,shape,4.3900240810640305
1614,share,3.857219550579264
1615,sheet,4.913272224828578
1616,ship,4.690128673514368
1617,short,3.857219550579264
1618,shot,4.852647603012143
1619,show,3.164072370019319
1620,showed,4.220125044268633
1621,showing,4.3900240810640305
1622,shown,4.318565117081885
1623,shuttle,4.795489189172194
1624,side,3.3683728335320486
1625,sign,4.2518737425832125
1626,signal,4.852647603012143
1627,signed,4.5078071167204135
1628,significant,4.074943034424135
1629,silicon,5.6064194053885235
1630,silver,4.55036673113921
1631,similar,3.6968769005040847
1632,simmer,4.977810745966149
1633,simon,4.7414219679019185
1634,simple,4.3900240810640305
1635,simply,4.466985122200159
1636,since,2.6554230256759235
1637,singer,4.852647603012143
1638,single,3.901671313150098
1639,sir,4.427764409046877
1640,site,3.8357133453583008
1641,situation,4.130512885578946
1642,six,3.574987082895048
1643,size,4.3900240810640305
1644,skill,4.466985122200159
1645,skin,4.913272224828578
1646,sky,5.200954297280359
1647,slice,4.3900240810640305
1648,sliced,4.852647603012143
1649,slightly,4.284663565406204
1650,slow,4.427764409046877
1651,small,3.2199528284137755
1652,smaller,4.353656436893155
1653,smith,4.913272224828578
1654,smokeless,6.58724865840025
1655,smooth,5.046803617453101
1656,social,4.159500422452197
1657,society,4.159500422452197
1658,software,3.642809679233809
1659,soil,5.200954297280359
1660,solar,5.046803617453101
1661,sold,4.318565117081885
1662,soldier,4.2518737425832125
1663,solid,4.690128673514368
1664,solution,4.795489189172194
1665,someone,3.948191328784991
1666,something,3.4231810700270437
1667,sometimes,4.3900240810640305
1668,sony,4.977810745966149
1669,soon,3.901671313150098
1670,sort,4.159500422452197
1671,sound,4.427764409046877
1672,soup,5.48863636973214
1673,source,3.6254179365219397
1674,south,3.5427262206768266
1675,southern,4.2518737425832125
1676,soviet,4.7414219679019185
1677,soy,5.1209115896068225
1678,space,3.4517544424711
1679,spacecraft,5.383275854074314
1680,spanish,5.1209115896068225
1681,speak,4.641338509344936
1682,speaker,5.6064194053885235
1683,speaking,4.7414219679019185
1684,special,3.8357133453583008
1685,specific,4.159500422452197
1686,speech,4.55036673113921
1687,speed,4.2518737425832125
1688,spend,4.284663565406204
1689,spending,4.048274787341974
1690,spent,4.427764409046877
1691,spokesman,3.7540353143440335
1692,spokeswoman,4.852647603012143
1693,sport,3.924660831374797
1694,spot,4.594818493710044
1695,spread,4.2518737425832125
1696,sprinter,4.427764409046877
1697,staff,4.130512885578946
1698,stage,3.924660831374797
1699,stand,4.074943034424135
1700,standard,3.996981492954423
1701,star,3.6254179365219397
1702,starring,4.795489189172194
1703,start,3.186051276738094
1704,started,4.074943034424135
1705,state,2.958473128356019
1706,statement,3.7346172284869317
1707,station,4.130512885578946
1708,statistic,4.795489189172194
1709,status,4.690128673514368
1710,stay,4.318565117081885
1711,steak,5.739950798013046
1712,step,4.102342008612249
1713,stephen,4.594818493710044
1714,steroid,5.200954297280359
1715,steve,4.3900240810640305
1716,still,2.6360049398188226
1717,stir,4.641338509344936
1718,stock,4.466985122200159
1719,stone,4.795489189172194
1720,stop,4.189353385601879
1721,store,4.427764409046877
1722,story,3.9722888803640513
1723,straight,4.690128673514368
1724,strategy,4.189353385601879
1725,straw,5.6064194053885235
1726,street,4.189353385601879
1727,strength,4.5078071167204135
1728,strike,5.1209115896068225
1729,strip,5.48863636973214
1730,strong,3.6254179365219397
1731,structure,4.5078071167204135
1732,student,4.318565117081885
1733,studio,4.795489189172194
1734,study,3.5269778637086873
1735,stuff,4.353656436893155
1736,style,4.7414219679019185
1737,subject,4.048274787341974
1738,submarine,5.200954297280359
1739,substance,4.7414219679019185
1740,success,3.574987082895048
1741,successful,4.220125044268633
1742,suffered,4.594818493710044
1743,sugar,4.3900240810640305
1744,suggest,4.795489189172194
1745,suggestion,4.5078071167204135
1746,suggests,4.427764409046877
1747,suit,4.7414219679019185
1748,suite,5.1209115896068225
1749,summary,5.046803617453101
1750,summer,3.9722888803640513
1751,sun,4.641338509344936
1752,sunday,4.0222993009387125
1753,supplement,5.1209115896068225
1754,supply,3.9722888803640513
1755,support,3.1750014405515095
1756,supporter,4.913272224828578
1757,sure,3.5915163848462583
1758,surface,4.284663565406204
1759,surprise,4.466985122200159
1760,surprised,4.5078071167204135
1761,surrounding,4.977810745966149
1762,survey,4.102342008612249
1763,suspect,4.913272224828578
1764,suspended,4.5078071167204135
1765,sweden,5.1209115896068225
1766,symptom,4.977810745966149
1767,system,2.9673620757732646
1768,table,5.287965674269989
1769,tablespoon,4.220125044268633
1770,tactic,4.795489189172194
1771,take,2.573873158711816
1772,taken,3.6254179365219397
1773,taking,3.4663532418922527
1774,talk,4.130512885578946
1775,talking,4.7414219679019185
1776,tank,4.852647603012143
1777,tape,5.200954297280359
1778,target,4.048274787341974
1779,task,4.690128673514368
1780,taste,4.913272224828578
1781,tax,4.2518737425832125
1782,tb,6.076423034634259
1783,tea,5.894101477840304
1784,team,3.857219550579264
1785,teaspoon,4.189353385601879
1786,technical,4.102342008612249
1787,technique,4.353656436893155
1788,technology,3.4663532418922527
1789,tel,4.795489189172194
1790,telephone,4.852647603012143
1791,telescope,5.383275854074314
1792,television,4.55036673113921
1793,tell,4.048274787341974
1794,temple,5.046803617453101
1795,term,3.5427262206768266
1796,territory,4.641338509344936
1797,terror,5.046803617453101
1798,test,3.5269778637086873
1799,tested,4.594818493710044
1800,testing,4.427764409046877
1801,text,4.466985122200159
1802,texture,5.287965674269989
1803,thank,4.690128673514368
1804,thanks,3.8146599361604685
1805,thanou,5.046803617453101
1806,theatre,4.795489189172194
1807,theory,4.3900240810640305
1808,therapy,4.852647603012143
1809,therefore,4.466985122200159
1810,thing,3.060888133784088
1811,think,2.9236870122706033
1812,thinking,4.913272224828578
1813,third,3.164072370019319
1814,thomas,4.852647603012143
1815,though,3.3038343123944776
1816,thought,3.5587265620232675
1817,thousand,4.159500422452197
1818,threat,4.3900240810640305
1819,three,2.737101056690191
1820,throughout,4.5078071167204135
1821,thursday,4.189353385601879
1822,thus,4.427764409046877
1823,time,2.1061311210821367
1824,titan,5.739950798013046
1825,title,3.857219550579264
1826,today,3.5915163848462583
1827,together,3.901671313150098
1828,told,2.9409288187051095
1829,tony,3.901671313150098
1830,took,3.2670203392717614
1831,tool,3.9722888803640513
1832,top,3.3683728335320486
1833,topic,4.690128673514368
1834,torture,6.076423034634259
1835,tory,4.2518737425832125
1836,total,3.66050925633321
1837,tour,4.913272224828578
1838,toward,4.318565117081885
1839,towards,4.353656436893155
1840,town,4.852647603012143
1841,track,4.074943034424135
1842,trade,3.948191328784991
1843,trading,4.641338509344936
1844,traditional,4.690128673514368
1845,training,3.8791984572980396
1846,transmission,5.48863636973214
1847,transport,4.852647603012143
1848,treat,4.690128673514368
1849,treated,4.852647603012143
1850,treatment,4.074943034424135
1851,treaty,4.690128673514368
1852,trench,4.795489189172194
1853,trend,4.641338509344936
1854,trial,3.7738379416402132
1855,tribunal,5.287965674269989
1856,tried,4.2518737425832125
1857,triple,4.7414219679019185
1858,troop,4.102342008612249
1859,true,4.0222993009387125
1860,truth,4.913272224828578
1861,try,3.6254179365219397
1862,trying,3.8146599361604685
1863,tuesday,3.924660831374797
1864,turkey,5.287965674269989
1865,turn,3.6968769005040847
1866,turned,4.048274787341974
1867,turning,4.795489189172194
1868,tv,3.8791984572980396
1869,two,2.2876982455506063
1870,type,3.60832350316264
1871,uk,2.9945130648392153
1872,ukip,6.299566585948469
1873,understand,4.353656436893155
1874,understanding,4.318565117081885
1875,unemployment,4.977810745966149
1876,union,3.9722888803640513
1877,unit,4.2518737425832125
1878,united,3.5269778637086873
1879,university,3.4962062050419336
1880,unix,5.48863636973214
1881,unless,4.353656436893155
1882,unlikely,4.795489189172194
1883,unveiled,4.7414219679019185
1884,update,4.913272224828578
1885,upon,4.284663565406204
1886,us,4.594818493710044
1887,use,2.6169567448481277
1888,used,2.7586072619111546
1889,useful,4.5078071167204135
1890,user,3.5269778637086873
1891,using,3.013032112606453
1892,usually,4.318565117081885
1893,vaccine,5.6064194053885235
1894,valley,5.046803617453101
1895,value,4.189353385601879
1896,van,4.913272224828578
1897,variety,4.284663565406204
1898,various,4.353656436893155
1899,vast,4.5078071167204135
1900,vegetable,4.3900240810640305
1901,vehicle,4.5078071167204135
1902,velocity,5.739950798013046
1903,venus,5.48863636973214
1904,verdun,5.48863636973214
1905,version,3.7940406489577327
1906,via,4.220125044268633
1907,victim,4.977810745966149
1908,victor,4.913272224828578
1909,victory,3.8791984572980396
1910,video,4.074943034424135
1911,view,3.857219550579264
1912,viewer,4.7414219679019185
1913,village,4.7414219679019185
1914,virtual,5.739950798013046
1915,virus,4.913272224828578
1916,visit,4.594818493710044
1917,visual,5.200954297280359
1918,visualization,5.894101477840304
1919,vital,4.427764409046877
1920,vitamin,5.1209115896068225
1921,voice,4.427764409046877
1922,vol,5.383275854074314
1923,volume,4.852647603012143
1924,von,4.913272224828578
1925,vote,4.427764409046877
1926,voter,4.641338509344936
1927,voyager,5.894101477840304
1928,wale,4.795489189172194
1929,wall,4.427764409046877
1930,want,2.8260485427066873
1931,wanted,4.074943034424135
1932,war,3.164072370019319
1933,warfare,4.5078071167204135
1934,warned,3.948191328784991
1935,warning,4.2518737425832125
1936,washington,4.690128673514368
1937,waste,4.913272224828578
1938,water,3.9722888803640513
1939,way,2.6044565820838965
1940,weak,4.427764409046877
1941,weather,4.795489189172194
1942,web,4.5078071167204135
1943,website,3.7738379416402132
1944,wednesday,4.159500422452197
1945,week,2.803059024481988
1946,weekend,4.795489189172194
1947,weight,4.594818493710044
1948,well,2.481854259991564
1949,went,3.66050925633321
1950,west,3.857219550579264
1951,western,3.9722888803640513
1952,wheat,5.739950798013046
1953,whether,3.409194828052304
1954,white,4.048274787341974
1955,whole,3.4663532418922527
1956,whose,3.924660831374797
1957,wide,4.55036673113921
1958,widely,4.318565117081885
1959,wider,4.913272224828578
1960,wife,4.594818493710044
1961,william,4.7414219679019185
1962,willing,4.795489189172194
1963,wilson,5.200954297280359
1964,win,3.4231810700270437
1965,window,4.427764409046877
1966,wing,4.852647603012143
1967,winner,4.7414219679019185
1968,winning,4.0222993009387125
1969,winter,4.795489189172194
1970,wireless,5.48863636973214
1971,wish,4.690128673514368
1972,within,3.4373657050190003
1973,without,3.208524132590153
1974,woman,3.66050925633321
1975,word,4.189353385601879
1976,work,2.6232659140413928
1977,worked,4.102342008612249
1978,worker,4.159500422452197
1979,working,3.857219550579264
1980,workstation,5.739950798013046
1981,world,2.274214895213319
1982,worldwide,4.795489189172194
1983,worry,4.7414219679019185
1984,worth,4.466985122200159
1985,would,1.851050210005754
1986,write,4.55036673113921
1987,writer,4.852647603012143
1988,writes,2.9322707559619943
1989,writing,4.2518737425832125
1990,written,4.466985122200159
1991,wrong,4.220125044268633
1992,wrote,4.220125044268633
1993,xv,6.58724865840025
1994,year,1.8250747236024933
1995,yeast,5.739950798013046
1996,yes,4.690128673514368
1997,yet,3.4231810700270437
1998,york,3.8791984572980396
1999,young,4.0222993009387125
